iter,prevalence,prob_nonhome,los_red,cost_inpt,cost_irf,cost_snf,cost_ltch,cost_intervention,delta_cost_per_patient,bed_days_saved_per_10K
7552,0.162435,0.803757,1.290404,2010.033212,1616.379153,359.353717,1836.474604,47.278746,413.63757382654313,2096.071375525022
7553,0.162518,0.803723,0.988357,1661.026124,2400.267107,350.456877,1811.84942,143.400633,243.49818566784063,1606.2562179416645
7554,0.162679,0.803811,0.348644,1886.955441,2384.486369,268.31632,1408.369061,16.546218,104.3309314267505,567.1710933878054
7555,0.161915,0.803836,1.199907,1304.162877,1320.582157,742.136608,1950.970699,87.73587,239.17009746148162,1942.8233574102164
7556,0.161101,0.802325,0.633177,3494.440957,2687.411188,680.777854,2070.728521,132.584147,335.0922074757508,1020.0533926552881
7557,0.161642,0.806135,0.162348,3074.089344,1573.833661,343.278147,1787.794893,42.181436,73.85261022892932,262.42210677453244
7558,0.161958,0.805955,0.870489,1664.795792,1643.755316,473.675392,1713.342205,155.231642,209.56569764101263,1409.8223857106918
7559,0.16184,0.803941,0.720317,1107.160688,1071.130642,449.961284,1971.115965,41.500796,122.35163854448984,1165.7577239067193
7560,0.161761,0.804987,0.560102,2732.184133,1455.692965,525.477947,1944.782341,271.910923,203.55785733537851,906.0236024484492
7561,0.162502,0.804751,0.327588,2428.673786,2014.774746,351.002702,2631.012941,64.753349,118.76452600773041,532.3360720908867
7562,0.162305,0.803391,1.119651,822.034837,1620.956137,942.512329,1421.204973,104.028681,132.49994660680593,1817.2505211230882
7563,0.162251,0.804223,0.64894,3041.808882,1944.053688,359.816515,2762.366463,24.703445,316.2669033171202,1052.9098625922818
7564,0.162819,0.804874,0.509162,2579.778568,1854.966186,672.128691,1696.998134,74.173457,201.78978090670898,829.0114893086264
7565,0.161761,0.8086,1.174549,2532.998158,983.87974,360.816333,1134.497341,290.192628,434.3188543892949,1899.9649045885053
7566,0.161611,0.803853,0.87265,2161.804251,1719.551675,470.376969,1774.021595,53.776203,296.18860098448295,1410.3008808604675
7567,0.162407,0.804516,1.154525,3050.899406,1710.722505,671.652998,1987.596564,125.75122,551.6291460698675,1875.0274329720853
7568,0.162194,0.804179,0.895044,2083.933854,1160.123099,510.79852,2462.882449,35.919829,296.70028557722935,1451.7076323877757
7569,0.161945,0.806904,1.149874,2608.034609,963.837382,222.66421,1509.508495,55.822365,476.61842295667435,1862.163060520454
7570,0.162358,0.804666,0.24126,2574.853962,1320.048069,481.812025,2431.277627,21.646455,97.34407432676802,391.70593777567103
7571,0.161498,0.80575,1.696248,2382.787484,1305.553613,806.851434,2886.438476,172.969251,624.808748761839,2739.4090837968542
7572,0.161097,0.804519,0.107901,1518.653877,2419.460925,405.912577,2184.877578,64.683556,15.97756774928505,173.824133440408
7573,0.162517,0.804818,1.396963,2507.852154,2029.367432,688.957408,2785.719843,150.900445,544.8352491205737,2270.3059939109685
7574,0.162562,0.804774,0.911788,1976.785246,1569.501982,464.021848,2549.613204,157.293556,267.4341042067617,1482.2254252309556
7575,0.161591,0.804097,2.060884,3377.840746,1491.838888,326.206858,2273.154447,70.214963,1113.5449297396572,3330.207484876735
7576,0.162709,0.806047,0.998899,3013.21865,1300.260242,415.952605,1245.286831,113.105662,471.3354410755393,1625.3011888848293
7577,0.162816,0.804162,1.312824,2981.458803,2000.476107,297.520667,1661.426237,203.172355,604.2044874171158,2137.491409128852
7578,0.161565,0.803023,0.0,2086.061545,1333.440665,494.882558,2354.742274,309.918181,-50.07207973766342,0.0
7579,0.162574,0.805248,1.597985,3932.41244,1514.693375,554.471614,2605.458386,144.874527,998.0534871626484,2597.912552058954
7580,0.162793,0.803444,1.210644,2223.584375,755.523801,663.288214,1480.627614,33.212454,432.8267495278697,1970.8427008648991
7581,0.161796,0.803497,0.085004,1880.799026,1734.900847,464.672515,1598.668562,35.070771,20.193035129617698,137.53380625182567
7582,0.162466,0.803317,0.643197,2257.845934,1259.132837,616.842625,1734.342609,65.399468,225.31374879458494,1044.9734993293137
7583,0.161792,0.806451,0.823483,1906.215357,1021.209222,655.498288,2500.030685,177.633169,225.2313210170912,1332.3309714887762
7584,0.162485,0.804371,1.52501,2535.916305,1065.310485,515.778934,2416.943179,104.899009,611.3323703044574,2477.9085106507664
7585,0.161621,0.804837,0.842982,2198.676625,1452.727761,377.197423,2335.722346,41.320489,292.8773586966124,1362.435996340768
7586,0.162899,0.805636,0.335215,3995.582039,2327.140754,461.378952,1982.382171,36.248791,212.27874796028814,546.0622109891849
7587,0.162359,0.804313,0.752072,1384.805243,1726.161615,230.94567,1972.416186,47.579836,161.36759484034792,1221.0570198443559
7588,0.162443,0.803923,1.254092,3024.326923,1192.184306,820.926761,1869.810633,83.455328,602.5530580733567,2037.1797726978812
7589,0.161459,0.806026,0.925908,3803.166436,1821.653477,607.218587,2498.681874,31.584859,563.4582588901412,1494.959317797953
7590,0.162293,0.807054,1.310704,1816.004495,1483.033882,465.662327,1683.95921,39.63547,379.8640586392385,2127.1787176857715
7591,0.163013,0.804505,0.0,2767.171554,1649.912055,457.421447,2010.257275,32.547166,-5.305600782205394,0.0
7592,0.16179,0.80455,1.89472,2015.841042,1429.625586,337.68525,1593.484957,54.60302,609.1161162853697,3065.471614849173
7593,0.163233,0.802325,0.967397,2070.838578,1284.39955,346.041824,902.838227,134.610562,305.0350792950099,1579.1087326246482
7594,0.162482,0.805019,1.142248,3647.54835,1566.289085,507.771,2570.019283,125.087691,656.6416576199091,1855.9484572216884
7595,0.162495,0.801229,1.415096,1966.056839,2276.259017,750.369454,1780.944485,130.931244,430.8115848423968,2299.461900808864
7596,0.162185,0.804467,1.615528,2620.490276,1251.608169,502.586092,2547.922664,101.915168,670.078719183384,2620.1504406636755
7597,0.161896,0.803441,1.559469,3518.274877,1306.842386,711.275857,1433.430871,46.383932,880.7574484740154,2524.7226725146984
7598,0.161814,0.805738,0.588672,3321.643443,1426.335866,663.946583,1120.914008,141.200451,293.5554112343689,952.5512868965429
7599,0.162288,0.808096,0.149109,2634.811088,1348.943078,402.496226,1201.190324,285.414083,17.43942617216474,241.9853863443928
7600,0.162417,0.805396,1.2375,2651.836316,1251.700406,581.738894,2069.669465,137.503881,510.66189723729156,2009.9085546272806
7601,0.162405,0.806134,1.585179,1421.116551,1620.479256,311.124749,3032.765297,362.217974,307.02679757684183,2574.402838606117
7602,0.16298,0.801858,1.239858,2836.018625,2314.813754,711.898752,1696.580322,25.705757,568.8913962609646,2020.7234292781063
7603,0.162522,0.804752,0.0,1916.504413,2244.278249,906.363892,1172.898681,19.28778,-3.1346871958678073,0.0
7604,0.161862,0.804958,2.017044,2210.19605,905.514109,373.548145,2418.01883,74.162625,709.5876292642681,3264.83142210657
7605,0.162605,0.803356,0.730532,3162.085285,1044.986612,506.379155,1529.817434,0.69404,375.5054543438743,1187.8816504089402
7606,0.162041,0.805653,1.421975,2218.024138,1913.507685,439.687998,2864.833962,42.005854,504.2669709979151,2304.1843259716647
7607,0.161338,0.803262,0.040284,3272.405868,1154.37508,718.294195,1456.274316,119.577626,1.975900908772958,64.99302405045349
7608,0.161783,0.804021,1.693193,1688.421612,786.584913,668.970476,2808.520022,66.952018,451.6779469138259,2739.3019308704957
7609,0.162046,0.806752,1.493681,1477.401613,1068.002335,372.835265,2203.512476,116.430049,338.73005374954744,2420.445766498885
7610,0.161468,0.80478,0.778784,1603.949861,1322.51119,470.196603,2748.259604,29.100987,196.9962741989264,1257.4904619040242
7611,0.162426,0.803549,1.638761,1051.617458,1602.56207,400.652231,2036.614505,179.257167,250.8012656549623,2661.779194130132
7612,0.161587,0.804849,1.086496,1280.754848,2015.719796,599.08989,2753.560622,64.735747,214.3935199269972,1755.6363517504396
7613,0.161777,0.80431,1.413873,3171.283258,1247.992983,657.456134,1972.596019,134.865502,703.5575085077445,2287.3254461252673
7614,0.162265,0.806032,0.93807,4196.00641,887.970535,577.269852,2308.083793,126.093298,618.2382192281641,1522.1586435810752
7615,0.162314,0.803431,0.641387,3083.90303,1539.48789,634.209597,1296.038041,119.243352,301.6985796722506,1041.062158488381
7616,0.161664,0.80378,1.903059,2087.679791,2203.46204,661.012602,2889.397836,381.276565,580.6468935644035,3076.551306733599
7617,0.161863,0.806835,1.234238,1943.92849,1863.791434,655.554647,2428.757015,106.232066,371.1582350195281,1997.7755645214127
7618,0.162451,0.804978,0.303717,3150.038149,1462.821864,430.276352,1114.526486,87.160405,141.2607505989198,493.3909822847391
7619,0.162503,0.803381,1.072732,1410.463983,1445.497234,727.817919,1392.86612,14.451638,243.5267874676613,1743.2222670098818
7620,0.161218,0.80495,1.347818,1993.198208,1179.594881,409.970143,1627.870237,103.947868,416.348017328917,2172.9211292691416
7621,0.163015,0.804257,1.55418,4401.817144,2087.449459,504.644685,1021.962567,174.535045,1086.766422778438,2533.540465282141
7622,0.162505,0.805544,2.069377,4058.335778,1065.418172,535.586391,2808.779972,110.449558,1346.8025968788745,3362.834523250091
7623,0.16256,0.803328,1.31035,1841.602908,1960.904869,533.98262,2103.682305,42.101916,385.4356875364239,2130.0995755584713
7624,0.162423,0.804003,0.63434,2205.722056,965.95383,463.380351,1515.721749,72.906164,215.41765398486052,1030.3171237090082
7625,0.162029,0.802495,0.890767,1654.335124,1209.189071,592.388391,1797.716713,43.443957,231.73079345303924,1443.2986432329037
7626,0.162101,0.804714,1.652063,2343.77284,879.123328,317.6089,3535.850612,278.695164,582.4880991407725,2678.010654463043
7627,0.162003,0.80569,0.651161,2505.452656,1627.47284,638.553887,1835.686056,35.798581,258.5003556298341,1054.8985082887564
7628,0.162198,0.804546,1.102738,2380.419606,1171.755734,289.439753,1015.992415,175.805025,397.25146074886806,1788.6203786068158
7629,0.162389,0.804229,0.758656,3298.304548,992.178034,387.777985,3435.278418,82.284653,392.9798666825253,1231.9722443908715
7630,0.162277,0.804028,0.842353,1623.371888,2126.80672,530.748621,891.780202,182.777389,192.245128912727,1366.9426956767782
7631,0.162333,0.805088,0.885179,2462.731476,1588.01317,425.63117,2848.443032,101.558058,337.3924309339369,1436.9354991657576
7632,0.161553,0.806007,1.113734,2032.028105,1005.71899,414.892297,1889.084681,146.461047,341.9554550360686,1799.2697414108934
7633,0.161274,0.802765,0.930888,2446.862831,1912.560796,268.259208,1965.489764,76.727485,354.9673105146088,1501.2750899856642
7634,0.162482,0.804963,0.193155,1340.670043,1379.229157,438.951744,1750.281067,4.704684,41.31147560576886,313.8423532620123
7635,0.162742,0.804924,1.613923,1900.069292,998.924676,311.514178,1443.401036,95.685538,483.48557640447655,2626.5231216789807
7636,0.162378,0.803578,1.555113,1384.694056,1444.836142,727.124433,1049.760083,59.85427,339.9387645218285,2525.1627472362693
7637,0.162119,0.803622,1.104007,2441.911337,691.335877,461.283102,1396.495549,32.323313,431.813209564971,1789.8005208247791
7638,0.162314,0.803912,1.626764,1911.021228,2119.620002,731.351099,1550.479966,109.494369,486.8270277492858,2640.4705700467807
7639,0.162674,0.804645,1.371267,1277.274419,1104.718069,516.300676,1564.063742,172.609071,256.8417965731144,2230.693565081931
7640,0.16254,0.804495,1.398468,2277.400491,1541.2007,766.242397,1716.365489,7.370225,516.4712023227036,2273.0703775647
7641,0.1619,0.804395,1.163192,2327.058616,1766.809463,940.765484,3270.346955,59.965326,428.5259678622166,1883.2115650593794
7642,0.162,0.801701,1.379536,1985.79013,1780.118224,323.749767,1784.146491,102.664682,427.16253516106013,2234.8495963204887
7643,0.162226,0.803987,0.486895,2720.896945,1875.090239,752.479404,2170.637585,333.741746,160.77439608706513,789.872217380525
7644,0.162634,0.804972,0.837912,2896.363589,1287.961942,634.229459,2058.023028,40.701391,388.077858493801,1362.7339709811365
7645,0.162518,0.804566,0.271825,3388.165503,1022.395883,598.446664,1617.325558,42.43775,142.78065044518183,441.76577852450305
7646,0.162299,0.80384,0.408228,3469.971619,1468.299836,362.480962,1180.621341,24.414825,225.93984831637147,662.5481950433923
7647,0.162139,0.806429,1.626236,2993.927576,1508.037846,457.48582,2994.804028,46.787719,781.8398232164734,2636.7568968037463
7648,0.161658,0.804768,1.210965,2875.959583,2257.63083,703.322181,2292.846034,132.002221,541.6641810077202,1957.6191782229864
7649,0.162703,0.804476,0.753232,2731.333012,1288.230016,882.434264,2862.181654,30.30973,329.80171863479626,1225.5305309707373
7650,0.161347,0.804079,0.518365,1708.279454,1793.219401,604.76197,2047.559475,100.026713,126.73561108561805,836.3655081676759
7651,0.163011,0.803838,0.310433,2785.393962,1837.427774,699.213047,2646.018175,64.828686,130.38441806366362,506.0405163048172
7652,0.162395,0.803593,0.394698,1545.324501,923.625952,564.391908,1748.706601,130.174587,77.91114717333511,640.971355021896
7653,0.162464,0.806101,0.689259,2997.903424,771.221095,681.63571,1737.557436,56.619704,326.50617960440127,1119.7987343110271
7654,0.162732,0.803541,0.0,3198.094723,1332.157805,573.924683,2300.594012,8.32606,-1.3549202034499248,0.0
7655,0.163024,0.805095,1.451535,1802.478566,1035.869507,473.247999,1140.110552,67.09532,415.59210752623824,2366.3541909815794
7656,0.162013,0.807344,1.156295,2213.013123,1078.199863,848.475041,2282.133972,46.457586,407.04725550307734,1873.3462415991778
7657,0.162123,0.805831,1.208975,2339.441307,739.196952,373.524512,1540.164944,179.618641,429.417305732087,1960.0307570256432
7658,0.162697,0.802033,1.317683,2612.463811,1405.43065,282.838912,1812.203558,95.212483,544.5772335841831,2143.8307326883164
7659,0.162522,0.802653,0.983337,2901.499738,1382.144977,458.590753,1958.563404,120.952638,444.04361865394793,1598.1429264142362
7660,0.162432,0.805116,1.107793,3268.205761,630.322247,503.027965,1581.73878,79.797649,575.1229281200622,1799.4112757051353
7661,0.16157,0.806096,0.97806,2433.889676,2304.656833,526.855255,1628.466526,206.220146,351.2960631662479,1580.2481900163814
7662,0.16238,0.805379,1.726326,1914.915995,2410.354049,369.628835,2048.733666,24.895517,532.7472233804857,2803.202595396508
7663,0.161295,0.80503,0.546935,2387.153898,1155.917499,301.794296,2326.103008,39.203713,204.26638181873307,882.1791848663809
7664,0.16139,0.803779,1.414725,1933.113828,1214.917396,503.984916,4126.541137,168.409051,414.1930326239064,2283.220546283937
7665,0.162511,0.805519,0.460033,1913.260993,2358.36651,421.568309,2465.371824,206.886939,109.41466986252625,747.603115674938
7666,0.162226,0.804841,0.416397,2191.128584,1333.975407,368.847808,2268.075147,77.444737,135.44835651737682,675.505374749136
7667,0.162365,0.806184,0.261275,1648.301001,927.171447,515.659708,1059.947752,11.701628,68.02403117741689,424.2184189494275
7668,0.162367,0.80465,0.034527,2686.700947,1371.149947,711.27996,3412.506087,8.36064,13.704243647998599,56.06034038481264
7669,0.163084,0.802821,1.125745,2859.911777,1568.778155,591.480462,2986.099194,21.818476,521.496523176106,1835.912475649118
7670,0.16207,0.804526,0.482923,4236.919019,1122.13169,447.608483,1269.137794,23.213177,327.8505553773831,782.6741883854419
7671,0.161943,0.805335,1.161442,2156.04552,1321.271278,525.056935,2363.741953,88.150368,391.2497932093633,1880.874661327784
7672,0.162695,0.804058,1.816621,1659.037505,1960.457965,334.659035,2118.086085,93.775187,475.0815325585912,2955.559013851399
7673,0.161602,0.804486,0.769487,3271.721459,994.066102,538.070712,2410.610732,22.17418,403.25671156176793,1243.5046851129384
7674,0.162241,0.805368,1.18237,2442.764559,1343.600512,379.674509,1987.696426,264.819514,425.6280788427118,1918.2882938543198
7675,0.161972,0.806304,1.515304,917.51047,2041.162584,497.475163,1968.278279,197.324983,193.22949641544338,2454.365139095589
7676,0.16184,0.801488,1.144347,1229.243797,2253.844097,738.790606,2929.913799,77.770793,215.07118071502427,1852.0136196387778
7677,0.162193,0.804334,1.062071,2058.58367,1414.429864,432.45892,3061.293437,85.845263,340.68949396853355,1722.6067441704138
7678,0.162022,0.806113,0.158493,2143.594944,1969.598322,333.281895,1388.203202,15.441597,52.544281238632486,256.7936656360673
7679,0.161697,0.805065,1.059876,1943.195042,1914.883519,292.934053,896.313744,49.410411,325.0319545512911,1713.7829383225894
7680,0.16173,0.803854,1.30538,3114.646752,1969.181851,220.035395,1160.672797,213.047019,623.1069770449121,2111.1965942885076
7681,0.162111,0.804257,1.905217,1843.380399,1408.832574,485.661668,1305.904248,26.936946,564.9728060206672,3088.562599637358
7682,0.163208,0.805355,0.81688,3918.316233,1930.896035,575.11903,1558.03961,107.626979,504.8310797620535,1333.2173168693105
7683,0.161938,0.804049,1.611209,2754.661382,723.851461,587.868241,1473.657406,288.796832,671.96714709947,2609.1565631679296
7684,0.162323,0.802622,0.689734,2289.828654,1459.801334,408.605304,3100.11111,40.748985,249.75399467132203,1119.5968277018915
7685,0.162274,0.803712,1.466425,1206.46959,1324.397553,640.973216,2075.837524,128.224105,266.2875716572214,2379.6292976723144
7686,0.161842,0.806134,0.583808,2435.083075,1601.918035,291.196293,1674.756241,126.146748,209.66233492580972,944.8473918533384
7687,0.162699,0.804411,1.062463,2670.331987,1642.747425,258.603915,2400.533835,34.543826,455.97837806699897,1728.6188968971771
7688,0.16218,0.804839,0.673029,1779.262755,1023.104715,625.405098,1985.781451,195.791084,162.45631688515678,1091.5177990183895
7689,0.162206,0.804297,1.003917,1988.592487,898.17916,328.82141,1849.58431,168.053597,296.56516366768693,1628.410129353151
